id,screen_name,followers_count,friends_count,status_count,description,label
466192470,SilviaFuriasi,0,0,54,"Non preoccuparti degli altri, vivi la tua vita",1
466194674,VannyFanleno,0,0,117,"La vita passa, vivila. O ti ritroverai ad inseguirla",1
466195745,AlessandraMalin,0,0,112,"Mostrati sempre forte, così nessuno approfitterà delle tue debolezze",1
466196026,KarenMenasci,4771,5028,338,L'essenziale è invisibile agli occhi.,1
466196649,TaraMinotti,1991,2102,190,la verità è che vorremmo essere sorpresi con effetti normali.,1
466198529,LauraTitanti,5017,5405,362,Eccoci qua.,1
466200874,AlessiaProvenzi,0,0,143,"Chi ha difficoltà ha capire cosa conta davvero, rischia di sprecare le cose migliori della propria vita",1
466203702,BernardaLevi,6193,6432,334,Tutto il mondo è paese.,1
466204969,GiannaMoreschi,2,0,56,"Se i fatti contraddicono la teoria, tanto peggio per i fatti.(Hegel)",1
466205550,PierPaoloBondi,0,0,118,Chi ti ama ti accompagnerà fin dove arriverai,1
466206406,MarcoPericoloso,191,288,124,Chi ti ama ti accompagnerà fin dove arriverai,1
466207205,PaolaDiSara_,4,0,75,Non aver paura di lasciare indietro chi non ti ama fino in fondo,1
466209990,SaraDamiani85,1,0,46,Non aspettare che sia troppo tardi,1
466210973,GianpieroStrulo,222,314,125,"Se non trovi il tempo di fare qualcosa che ami, non avrai mai ciò che desideri",1
466212113,SilvioDarisco,0,0,41,"I tuoi figli vedranno ciò che sei e ti prenderanno da esempio, non scordarlo mai",1
466214628,NoemiSamisi,287,357,128,"Se non ci metti tutto te stesso, non otterrai molto di più",1
466215674,LuciaWandana,4089,4166,258,Carpe diem. Non i pesci eh!,1
466217028,VanessaConsa88,0,0,56,"Se desideri davvero qualcosa, nessuno sforzo sarà troppo pur di raggiungerla",1
466217564,ManuelFontena,0,0,42,"Dì sempre la verità, o qualcuno la dirà al posto tuo",1
466219724,BiaCaracciolo,4723,5195,257,Mi riesce più facile credere agli insulti che ai complimenti.,1
466220361,AlessioMessani,0,0,41,"Sii forte, le cose andranno meglio",1
466221249,TeresaScampo,4666,5132,276,"Hai presente quando la sabbia scotta e te ne fotti tanto stai correndo verso il mare? Ecco, bisognerebbe vivere così.",1
466223608,NandoGargiulli,31,38,121,"Una volta mollata l'anima,tutto segue con assoluta certezza,anche nel pieno del caos.(Henry Miller)",1
466224759,FrancescaMoresa,267,348,126,"Tieni la testa alta, e il dito medio ancora più in alto",1
466225307,EmmaDionigi,2,0,119,A volte devi saperti dare l'opportunità di raggiungere ciò che realmente desideri,1
466225850,LucioFreda,0,0,112,- Le chiedo solo di dirmi la verità.- Non so qual è.- La verità è quella che fa male.(Carlos Ruiz Zafón),1
466226701,FrancescaDisti,0,0,34,Renditi conto che si può vincere anche se i tuoi avversari non perdono,1
466226882,AntoniaMiseri,0,0,156,La maggior parte delle persone ha più paura di vincere che di perdere,1
466227486,TeresaNadubi,0,0,27,Il prezzo era stato bere un calice colmo del più crudele dei veleni: la solitudine.(Coelho),1
466229029,BeppeCassino,0,0,31,"A volte lasciar stare non è una sconfitta, bensì una vittoria",1
466231055,LorenzaMarini,456,574,126,"Annota i tuoi successi, ed usali come stimolo per migliorare ancora",1
466232314,SoniaLassisi,0,0,38,"Non è il problema, ma come lo affronti",1
466234508,EmanueleGarza,0,0,132,"Scegli l'amore all'odio: invece di odiare qualcuno, semplicemente ignoralo. Amerai di più te stesso",1
466235245,ManuelaDaveri,0,0,69,"I soldi sono ciò che hai, ma é come li ottieni che dirà chi sei",1
466236779,GiadaMorellino,5130,5623,257,Sai perché non ti dimenticherò mai? Perché mi hai amata quando io ancora non amavo me stessa.,1
466237339,GabrieleNascore,0,0,117,Fa che la tua vita sia sopra la media,1
466238747,LaraNorenzi,0,0,66,Non abbassare lo sguardo difronte a nessun problema,1
466239486,SandroFumagallo,1,0,131,La vita va vissuta senza paura,1
466239539,DarioCambiano,0,0,62,"Mi rubò il cuore, il respiro e il sonno.(Zafón",1
466241419,PatrizioUrgano,0,0,144,"Se ne vale la pena, supererai ogni ostacolo",1
466242255,ValdaMiccio,4593,4793,350,"Mi troverò, prima o poi.",1
466246135,FaustoGardenia,0,0,75,"Non mentire, non barare e non fare promesse che non puoi mantenere",1
466246466,GinoMartulli,2904,3119,218,"Il lunedì mattina mi viene sempre in mente Gandalf che dice: Fuggite, sciocchi!",1
466247056,AlessiaPerinei,0,0,57,"Alcune persone fanno solo le cose che possono, e non sanno cosa si perdono",1
466249274,VanessaDasteni,0,0,84,Ogni volta che cerco di dire qualcosa mi vengono sempre le parole meno adatte se non addirittura opposte a quelle che vorrei dire.,1
466251978,AlicePeronno,1,22,145,"Prega per chi non ce la farà, lotta per farcela sempre",1
466253654,GatrinaMarcella,3719,3838,283,"Lo so, ho un nome strano. Ma solo quello :)",1
466255776,EdoMaresca,1,0,120,"La calma è una virtù, ma a volte occorre anche lasciarsi andare",1
466255887,Harkernqb,105,0,306,,1
466256821,PierGiorgioComa,0,0,124,"Prima o poi arriverà il tuo momento, fatti trovare pronto",1
466257207,LucaGenovesi76,0,0,57,La vera pace viene da dentro,1
466257969,UmbertoManno,0,0,111,Ogni uomo è colpevole di tutto il bene che non ha fatto,1
466259699,LeoDiSarno,0,0,33,"Non concederti troppe pause, o rischi di non superare mai l'ostacolo",1
466262010,Andreagenovesin,2666,2930,146,"Adotta anche tu uno STICAZZI. Da me potrai trovare anche lo sticazzi tascabile, comodo e pratico, da usare per ogni occasione.",1
466262946,LaikaProietti,4423,4359,316,"Su Twitter per svago. Amo l'arte, la cucina, e gli animali.",1
466264439,AntoniaNapoli79,0,0,64,La vita è una lotta nella quale si è destinati inevitabilmente alla sconfitta.(Verga),1
466264796,DeandaNardiuzz,1972,1765,284,L'Amore è quella cosa che lei ti guarda e tu lo sai che sei fottuto. E stai benissimo.,1
466265817,ViolaMarancio,4812,5232,271,il problema è quando i ricordi cominciano a bastarti.,1
466266468,GianPieraRossi,301,352,133,Solo chi ha una passione riesce a capire quella degli altri,1
466266821,EleonoraLeone74,0,0,113,"Sii grato per ciò che hai, e godine fino all'ultimo giorno",1
466267904,AmandaDevvi,1,0,53,La nostra vita è la somma di tutte le scelte fatte,1
466269755,KatiusciaMaran,4394,4352,218,Certi amori non finiscono.. Fanno dei giri immensi e poi ritornano..E per 'giri immensi' s'intendono corna.,1
466270170,BrendaMaurizio,4030,4435,241,"Non illudetevi, l'unica cosa che se ne va e poi torna è la fame.",1
466272740,CiroFaremo,1,0,121,"Mai spiegare se stessi: chi vuole spiegazioni è perché non si fida, chi si fida non chiederà spiegazioni",1
466272878,Priscillapotto,6045,6564,303,Carpe diem.,1
466278877,LauraAttacchini,0,0,16,"Sii te stesso, o ti faranno essere come vogliono loro",1
466281766,SilviaBenci,5051,5557,284,Carpe diem.,1
466282847,SoniaLayan,1,0,116,"Essere ignorati dalla persona amata è difficile, ma è vederla felice con qualcun altro che ci tormenta ancor di più",1
466283003,LuigiBasco66,0,0,43,Il sesso è l'ultimo rifugio dei miserabili,1
466285518,MassimoVeredona,17,31,98,"Il successo non è definitivo, il fallimento non è fatale, ciò che conta è il coraggio di andare avanti.(Churchill)",1
466288937,SilviaGargiuli,3491,3705,253,,1
466289348,SandraLionni,3,0,112,Le grandi vittorie richiedono tempo,1
466289763,SandroTerenzi,0,0,68,"soldi sono ciò che hai, ma é come li ottieni che dirà chi sei",1
466291288,ToninoDanta,0,0,115,Fa che l'amore sia per sempre,1
466292044,RobertaBruzzoni,3834,3850,219,Siamo fatti della stessa sostanza di cui è fatta l'ansia.,1
466292895,FrancescaDerei,0,0,42,Guarda indietro solo per vedere fin dove sei arrivato,1
466293888,AnnaMontatona,3740,3805,246,Adoro le stelline retroattive. Di chi si prende le briga di venire espressamente a leggerti. Ti fanno sentire speciale.,1
466294699,CarloMancini65,389,590,126,"Prima ascolto, poi parlo. Mi piace così.",1
466294714,ClaudioBonatti,0,0,37,"Sii te stesso, o ti faranno essere come vogliono loro",1
466295605,NoemiGarante,0,0,66,La vera pace viene da dentro,1
466296464,CarlottaRegni,4624,4740,237,Ciò che decidiamo di non fare per scelta o per paura spesso incide sulla nostra vita più di ciò che facciamo.,1
466297752,ChiaraLoredani,4785,5059,237,Di te mi piace il rumore dei tuoi passi quando te ne vai affanculo.,1
466298573,BiaTiranti,5205,5559,329,milanese in pianta stabile a Roma.,1
466298694,SergioAssale,0,0,85,- Le chiedo solo di dirmi la verità.- Non so qual è.- La verità è quella che fa male.,1
466300024,PaoloMorilli,2705,2972,204,I veri cattivi sono quelli a cui Madre Natura non ha donato la capacità di sorridere.,1
466300701,RossellaCamosci,0,0,41,La nostra vita è la somma di tutte le scelte fatte,1
466300896,GiorgioBeccace,0,0,56,"Le cose accadono, la vita va avanti: non soffermarti troppo sul passato",1
466301798,MarioBelliMonti,15,30,129,Probabilmente non esiste nessuna intimità che possa competere con due sguardi che [...] rifiutano di lasciare la presa.(Jostein Gaarden),1
466303061,AleCherubi,0,0,103,"Le persone devono scegliere se stare con te o contro di te, non accettare chi non si schiera",1
466304146,AndreaFogario,0,0,53,"Non si avrà tutto ciò che si desidera, ma si dovrà sempre cercare di ottenerlo",1
466305031,MarcelloDonai,233,351,140,"Affronta le lotte con coraggio, e anche le sconfitte avranno onore",1
466305077,EdgardoVirgi,226,316,132,"Giocati le tue opportunità fino all'ultimo, o lo farà qualcun altro",1
466305983,LuciaCarpone,0,0,12,L'eccessiva sicurezza creerà solo dei guai,1
466307762,ChiaraCiottola,4551,4890,289,"Ma tu chi sei, che avanzando nel buio della notte, inciampi nei miei più segreti pensieri?",1
466308638,CarlaFaggiol,0,0,117,"Mostrati sempre forte, così nessuno approfitterà delle tue debolezze",1
466308751,DariaVelesse,0,0,75,"Era solo un sorriso, niente di più. Una piccola cosa.(Khaled Hosseini)",1
466309651,GiadaBustone,0,0,53,Liberarsi di una bugia rende più saggi del conoscere la verità,1
466310732,MicheleVerardi,0,0,62,La battaglia più difficile la combatterai con te stesso,1
466311237,MaddalenaCira,5585,6080,320,La vita è un equilibrio sopra la pazzia.,1
466312897,VanessaNanici,1,0,114,Accettare gli errori è più facile quando si ama se stessi,1
466314172,CarolaMinnini,4472,4753,260,non è amore se sai cosa metterti.,1
466315053,AnnabellaLioni,23,33,133,"Se non capiamo qualcuno, prima di giudicarlo, dovremmo provare a farci capire noi",1
466317569,EmiliaRossi33,1,0,126,L'energia positiva porta sempre a risultati positivi,1
466320191,MarioneCorra,234,329,132,"I veri amici sono difficili da trovare, ma poi non ti lasceranno mai",1
466320371,GerardoDandona,1,0,40,"Che Dio è, un Dio debole?”“Un Dio che ti lascia libero.”(D’Avenia)",1
466322512,EzioLamerini,0,0,22,L'ottimismo è la qualità che più di qualsiasi altra è connessa a successo e felicità,1
466324211,GiadaPorelli,4670,5107,284,Sbagli così convincenti da sembrare giusti.,1
466324791,RitaCrampi,0,0,41,Secondo lui viaggiare da solo era come andare in analisi: si scoprivano molte cose su stessi.(Amy Hempel),1
466325799,BrunoGarellin,2,0,121,"La fiducia è data dalle azioni, non dalle parole",1
466326143,CarlaGrossioni,0,0,43,Impara ad accettarti per quello che sei,1
466328816,StefanoAmmazzi,0,0,31,"Impara dai tuoi sbagli, e perdona quelli di chi ti vuole bene",1
466329548,AnnaAntonino84,0,0,127,"Non rinunciare a qualcosa che desideri veramente: aspettare è difficile, ma rimpiangere è peggio",1
466330859,SalvatoreDaromi,0,0,48,"Non rimuginare sempre su tutto, impara ad andare avanti",1
466332009,ValeriaMasio,0,0,24,La paura uccide più sogni del fallimento,1
466334990,DarioDellAria,0,0,21,C'è sempre un fondo di verità quando si fanno delle battute dicendo sto scherzando,1
466335221,UbaldinaPancra,0,0,94,"Metti il cuore in ciò che fai, e riceverai amore",1
466338854,MartaCorsin,4008,4394,284,Speriamo che questo sole duri...,1
466339692,DenisFermi,266,340,142,"Impegnati in ciò che fai, perché quello indicherà chi è che sei",1
466340585,TeresaManiata,5318,5849,308,"Twitter è come il mio frigo: so che non c'è nulla di nuovo, ma lo controllo comunque ogni 5 minuti.",1
466342693,EliaGrilli,177,277,126,"Devi essere pronto a tutto, se vuoi tutto",1
466343368,StefanoMaruglia,0,0,124,"Spesso chi ti chiede di dirgli la verità, è il primo a mentire",1
466352701,FloraGiannino,0,0,77,Se ti blocchi per l'eccessiva preoccupazione non combinerai mai nulla,1
466353528,LorenaGalassoni,4372,4571,312,,1
466357272,CeciliaFarocchi,0,0,76,L'educazione è la scintilla che accende il futuro,1
466357528,BeatriceSolleo,17,30,138,Non dovremmo mai dimenticare che i diritti che abbiamo oggi sono frutto dei sacrifici di chi ci ha preceduto,1
466357907,BarbaraNormanni,19,41,144,Mi piace vivere felice.,1
466358135,SaraDiFoggia,0,0,71,"Se sei a terra, smetti di scavare e trova una via d'uscita",1
466359810,ManuelMinani,0,0,70,"Ti amo terribilmente, se sbocciasse un fiore ogni volta che ti penso, ogni deserto ne sarebbe pieno.",1
466360039,DiaMenasci,4780,5240,250,Inventerai che sei forte.,1
466360562,ElisabettaFaino,5,0,129,Essere audaci ed essere incoscienti sono due cose diverse,1
466361828,ArielaMorelli,3633,3964,254,Di te mi piace il rumore dei tuoi passi quando te ne vai affanculo.,1
466362716,MarcoSquadrone,0,0,43,Il modo più veloce per farsi del male è guardare indietro invece che andare avanti,1
466363084,TeoFelici,0,0,142,Imparare a capire gli eventi del passato servirà a spiegare le situazioni attuali,1
466363837,IleniaNicotrali,245,318,134,"La vita è fatta di scelte, e le scelte si possono sbagliare. Quindi vivi sereno",1
466365951,BeatriceMietti,263,348,122,Non permettere mai agli ostacoli di allontanarti dai tuoi desideri,1
466366851,MelissaPargoli,1,0,32,"A separarli c’erano due file di mattoni, pochi centimetri di intonaco e nove anni di silenzio.(Paolo Giordano)",1
466370206,EmilyRaguso,234,331,149,"Se ci abituiamo a buttare qualsiasi cosa appena si rompe, non saremo in grado di recuperare nessun rapporto dopo il primo errore",1
466370213,CarimineRoccafo,0,0,35,Dammi qualsiasi cosa in questo mondo del cazzo che sia esattamente quello che sembra.(Chuck Palahniuk),1
466370758,AntoniettaMorti,20,40,131,Non smettere mai di inseguire i tuoi sogni,1
466371617,ChiaraStento,0,0,48,"Le parole non colgono il significato segreto, tutto appare un po’ diverso quando lo si esprime, un po’ falsato, un po’ sciocco.(Hesse)",1
466372053,SamanthaTintini,0,0,46,"Sei quello che sei, accettalo, accettati",1
466373748,SaraBenni21,528,664,131,"Se le persone dimostrano di non meritarti, lasciale andare",1
466375110,PriscillaMedico,0,0,126,La conoscenza non sarà mai troppa,1
466376085,DanielaGendarmi,0,0,131,"La vita che vivrai dipende dalle scelte che farai, ma anche dall'impegno che ci metterai nel farlo",1
466376780,DavideLaMannia,0,0,38,Un uomo saggio sfrutterà ognuna delle opportunità che trova,1
466377491,AntonioCava72,4,0,116,"Mantieni la fiducia, specie nei momenti duri",1
466378907,AnnaLoretti80,13,22,141,Vivi la tua vita senza rimpianti,1
466378909,LisaTurati,5962,5977,349,"Sensibile, romantica, simpatica (dicono).",1
466379768,VeronicaMonimo,0,0,86,"Le persone non nascono leader, lo diventano. Diventa il leader di te stesso",1
466380427,EugenioVernici,253,333,130,Impara a scusarti per ogni errore che commetti,1
466380581,PieraNardarelli,1,0,123,E' la paura a rendere estranee persone che potrebbero essere amiche,1
466381987,FabioNonnami,0,0,32,Ogni giorno è un nuovo capitolo della tua storia,1
466382710,NandoSemola,210,333,101,Più sarai determinato più vedrai gli obiettivi avvicinarsi,1
466383527,DanielaCorgna,0,0,39,"Vivi con passione, esita con coraggio",1
466383813,LorellaDante,7,19,123,"Ti amo terribilmente, se sbocciasse un fiore ogni volta che ti penso, ogni deserto ne sarebbe pieno.(Kahlil Gibran)",1
466384281,GabrieleGenovi,0,0,124,Ma anche il più coraggioso di noi ha paura di se stesso.(Oscar Wilde),1
466386301,RiccardoBaronno,1,0,44,Dammi qualsiasi cosa in questo mondo del cazzo che sia esattamente quello che sembra.(Chuck Palahniuk),1
466386773,PatriziaFarello,0,0,126,"Vivi ogni giorno come se fosse l'ultimo, abbraccia ogni esperienza come se fosse la prima",1
466386820,LianaMorini,3705,3808,235,Sarebbe meraviglioso poter vedere un neonato che getta un adulto nel cassonetto.,1
